year,name_th,district,sex,count,percent,name_en,is_first
2021-01-01,พัทลุง,จังหวัดพัทลุง,male,44443,17.53,Phatthalung,True
2021-01-01,ปัตตานี,จังหวัดปัตตานี,male,38401,10.73,Pattani,True
2021-01-01,ยะลา,จังหวัดยะลา,male,30132,11.27,Yala,True
2021-01-01,นราธิวาส,จังหวัดนราธิวาส,male,42208,10.61,Narathiwat,True
2022-01-01,กรุงเทพมหานคร,กรุงเทพมหานคร,male,485958,19.53,Bangkok Metropolis,True
2022-01-01,สมุทรปราการ,จังหวัดสมุทรปราการ,male,98880,15.61,Samut Prakan,True
2022-01-01,นนทบุรี,จังหวัดนนทบุรี,male,106795,18.25,Nonthaburi,True
2022-01-01,ปทุมธานี,จังหวัดปทุมธานี,male,83888,14.99,Pathum Thani,True
2022-01-01,พระนครศรีอยุธยา,จังหวัดพระนครศรีอยุธยา,male,70389,17.99,Phra Nakhon Si Ayutthaya,True
2022-01-01,อ่างทอง,จังหวัดอ่างทอง,male,27426,21.14,Ang Thong,True
2022-01-01,ลพบุรี,จังหวัดลพบุรี,male,69491,19.22,Lop Buri,True
2022-01-01,สิงห์บุรี,จังหวัดสิงห์บุรี,male,21947,22.86,Sing Buri,True
2022-01-01,ชัยนาท,จังหวัดชัยนาท,male,33674,22.15,Chai Nat,True
2022-01-01,สระบุรี,จังหวัดสระบุรี,male,51851,16.75,Saraburi,True
2022-01-01,ชลบุรี,จังหวัดชลบุรี,male,100748,13.33,Chon Buri,True
2022-01-01,ระยอง,จังหวัดระยอง,male,47404,12.95,Rayong,True
2022-01-01,จันทบุรี,จังหวัดจันทบุรี,male,48122,18.61,Chanthaburi,True
2022-01-01,ตราด,จังหวัดตราด,male,20172,18.79,Trat,True
2022-01-01,ฉะเชิงเทรา,จังหวัดฉะเชิงเทรา,male,59294,16.84,Chachoengsao,True
2022-01-01,ปราจีนบุรี,จังหวัดปราจีนบุรี,male,39521,16.19,Prachin Buri,True
2022-01-01,นครนายก,จังหวัดนครนายก,male,24437,19.18,Nakhon Nayok,True
2022-01-01,สระแก้ว,จังหวัดสระแก้ว,male,42986,15.44,Sa Kaeo,True
2022-01-01,นครราชสีมา,จังหวัดนครราชสีมา,male,227503,17.73,Nakhon Ratchasima,True
2022-01-01,บุรีรัมย์,จังหวัดบุรีรัมย์,male,126854,16.3,Buri Ram,True
2022-01-01,สุรินทร์,จังหวัดสุรินทร์,male,112085,16.49,Surin,True
2022-01-01,ศรีสะเกษ,จังหวัดศรีสะเกษ,male,118573,16.44,Si Sa Ket,True
2022-01-01,อุบลราชธานี,จังหวัดอุบลราชธานี,male,143206,15.47,Ubon Ratchathani,True
2022-01-01,ยโสธร,จังหวัดยโสธร,male,46283,17.54,Yasothon,True
2022-01-01,ชัยภูมิ,จังหวัดชัยภูมิ,male,103019,18.75,Chaiyaphum,True
2022-01-01,อำนาจเจริญ,จังหวัดอำนาจเจริญ,male,30885,16.61,Amnat Charoen,True
2022-01-01,บึงกาฬ,จังหวัดบึงกาฬ,male,30411,14.49,buogkan,True
2022-01-01,หนองบัวลำภู,จังหวัดหนองบัวลำภู,male,40314,15.97,Nong Bua Lam Phu,True
2022-01-01,ขอนแก่น,จังหวัดขอนแก่น,male,158108,18.16,Khon Kaen,True
2022-01-01,อุดรธานี,จังหวัดอุดรธานี,male,120537,15.76,Udon Thani,True
2022-01-01,เลย,จังหวัดเลย,male,59818,18.89,Loei,True
2022-01-01,หนองคาย,จังหวัดหนองคาย,male,42095,16.69,Nong Khai,True
2022-01-01,มหาสารคาม,จังหวัดมหาสารคาม,male,82738,17.93,Maha Sarakham,True
2022-01-01,ร้อยเอ็ด,จังหวัดร้อยเอ็ด,male,111606,17.54,Roi Et,True
2022-01-01,กาฬสินธุ์,จังหวัดกาฬสินธุ์,male,79605,16.65,Kalasin,True
2022-01-01,สกลนคร,จังหวัดสกลนคร,male,84682,14.94,Sakon Nakhon,True
2022-01-01,นครพนม,จังหวัดนครพนม,male,52878,14.89,Nakhon Phanom,True
2022-01-01,มุกดาหาร,จังหวัดมุกดาหาร,male,26369,15.2,Mukdahan,True
2022-01-01,เชียงใหม่,จังหวัดเชียงใหม่,male,167375,21.49,Chiang Mai,True
2022-01-01,ลำพูน,จังหวัดลำพูน,male,46508,24.54,Lamphun,True
2022-01-01,ลำปาง,จังหวัดลำปาง,male,87564,25.21,Lampang,True
2022-01-01,อุตรดิตถ์,จังหวัดอุตรดิตถ์,male,47208,22.01,Uttaradit,True
2022-01-01,แพร่,จังหวัดแพร่,male,49321,23.91,Phrae,True
2022-01-01,น่าน,จังหวัดน่าน,male,51558,21.87,Nan,True
2022-01-01,พะเยา,จังหวัดพะเยา,male,52193,23.46,Phayao,True
2022-01-01,เชียงราย,จังหวัดเชียงราย,male,119283,21.03,Chiang Rai,True
2022-01-01,แม่ฮ่องสอน,จังหวัดแม่ฮ่องสอน,male,17927,14.71,Mae Hong Son,True
2022-01-01,นครสวรรค์,จังหวัดนครสวรรค์,male,101871,20.44,Nakhon Sawan,True
2022-01-01,อุทัยธานี,จังหวัดอุทัยธานี,male,31410,19.95,Uthai Thani,True
2022-01-01,กำแพงเพชร,จังหวัดกำแพงเพชร,male,63668,18.31,Kamphaeng Phet,True
2022-01-01,ตาก,จังหวัดตาก,male,39535,14.5,Tak,True
2022-01-01,สุโขทัย,จังหวัดสุโขทัย,male,57900,20.66,Sukhothai,True
2022-01-01,พิษณุโลก,จังหวัดพิษณุโลก,male,80233,19.58,Phitsanulok,True
2022-01-01,พิจิตร,จังหวัดพิจิตร,male,52706,20.71,Phichit,True
2022-01-01,เพชรบูรณ์,จังหวัดเพชรบูรณ์,male,88180,18.53,Phetchabun,True
2022-01-01,ราชบุรี,จังหวัดราชบุรี,male,75928,18.78,Ratchaburi,True
2022-01-01,กาญจนบุรี,จังหวัดกาญจนบุรี,male,66667,16.5,Kanchanaburi,True
2022-01-01,สุพรรณบุรี,จังหวัดสุพรรณบุรี,male,79848,20.08,Suphan Buri,True
2022-01-01,นครปฐม,จังหวัดนครปฐม,male,75029,17.27,Nakhon Pathom,True
2022-01-01,สมุทรสาคร,จังหวัดสมุทรสาคร,male,42805,16.15,Samut Sakhon,True
2022-01-01,สมุทรสงคราม,จังหวัดสมุทรสงคราม,male,19429,21.76,Samut Songkhram,True
2022-01-01,เพชรบุรี,จังหวัดเพชรบุรี,male,43073,18.79,Phetchaburi,True
2022-01-01,ประจวบคีรีขันธ์,จังหวัดประจวบคีรีขันธ์,male,44890,16.96,Prachuap Khiri Khan,True
2022-01-01,นครศรีธรรมราช,จังหวัดนครศรีธรรมราช,male,128511,16.95,Nakhon Si Thammarat,True
2022-01-01,กระบี่,จังหวัดกระบี่,male,29868,12.65,Krabi,True
2022-01-01,พังงา,จังหวัดพังงา,male,22849,17.47,Phangnga,True
2022-01-01,ภูเก็ต,จังหวัดภูเก็ต,male,23438,12.36,Phuket,True
2022-01-01,สุราษฎร์ธานี,จังหวัดสุราษฎร์ธานี,male,79536,15.29,Surat Thani,True
2022-01-01,ระนอง,จังหวัดระนอง,male,14442,16.08,Ranong,True
2022-01-01,ชุมพร,จังหวัดชุมพร,male,44115,17.78,Chumphon,True
2022-01-01,สงขลา,จังหวัดสงขลา,male,105993,15.45,Songkhla (Songkhla Lake),True
2022-01-01,สตูล,จังหวัดสตูล,male,20934,13.03,Satun,True
2022-01-01,ตรัง,จังหวัดตรัง,male,49743,16.04,Trang,True
2022-01-01,พัทลุง,จังหวัดพัทลุง,male,45707,18.08,Phatthalung,True
2022-01-01,ปัตตานี,จังหวัดปัตตานี,male,39349,10.94,Pattani,True
2022-01-01,ยะลา,จังหวัดยะลา,male,31263,11.62,Yala,True
2022-01-01,นราธิวาส,จังหวัดนราธิวาส,male,43814,10.96,Narathiwat,True
2023-01-01,กรุงเทพมหานคร,กรุงเทพมหานคร,male,502077,20.3,Bangkok Metropolis,True
2023-01-01,สมุทรปราการ,จังหวัดสมุทรปราการ,male,103781,16.25,Samut Prakan,True
2023-01-01,นนทบุรี,จังหวัดนนทบุรี,male,111505,18.92,Nonthaburi,True
2023-01-01,ปทุมธานี,จังหวัดปทุมธานี,male,88643,15.62,Pathum Thani,True
2023-01-01,พระนครศรีอยุธยา,จังหวัดพระนครศรีอยุธยา,male,72962,18.63,Phra Nakhon Si Ayutthaya,True
2023-01-01,อ่างทอง,จังหวัดอ่างทอง,male,28347,22,Ang Thong,True
2023-01-01,ลพบุรี,จังหวัดลพบุรี,male,71525,20,Lop Buri,True
2023-01-01,สิงห์บุรี,จังหวัดสิงห์บุรี,male,22555,23.68,Sing Buri,True
2023-01-01,ชัยนาท,จังหวัดชัยนาท,male,34480,22.84,Chai Nat,True
2023-01-01,สระบุรี,จังหวัดสระบุรี,male,54088,17.48,Saraburi,True
2023-01-01,ชลบุรี,จังหวัดชลบุรี,male,105742,13.79,Chon Buri,True
2023-01-01,ระยอง,จังหวัดระยอง,male,49771,13.4,Rayong,True
2023-01-01,จันทบุรี,จังหวัดจันทบุรี,male,49991,19.35,Chanthaburi,True
2023-01-01,ตราด,จังหวัดตราด,male,20820,19.47,Trat,True
2023-01-01,ฉะเชิงเทรา,จังหวัดฉะเชิงเทรา,male,61779,17.46,Chachoengsao,True
2023-01-01,ปราจีนบุรี,จังหวัดปราจีนบุรี,male,41034,16.77,Prachin Buri,True
2023-01-01,นครนายก,จังหวัดนครนายก,male,25349,19.92,Nakhon Nayok,True
2023-01-01,สระแก้ว,จังหวัดสระแก้ว,male,44844,16.14,Sa Kaeo,True
2023-01-01,นครราชสีมา,จังหวัดนครราชสีมา,male,236488,18.48,Nakhon Ratchasima,True
2023-01-01,บุรีรัมย์,จังหวัดบุรีรัมย์,male,131751,16.98,Buri Ram,True
2023-01-01,สุรินทร์,จังหวัดสุรินทร์,male,116506,17.2,Surin,True
2023-01-01,ศรีสะเกษ,จังหวัดศรีสะเกษ,male,123684,17.19,Si Sa Ket,True
2023-01-01,อุบลราชธานี,จังหวัดอุบลราชธานี,male,148927,16.1,Ubon Ratchathani,True
2023-01-01,ยโสธร,จังหวัดยโสธร,male,48013,18.3,Yasothon,True
2023-01-01,ชัยภูมิ,จังหวัดชัยภูมิ,male,106247,19.43,Chaiyaphum,True
2023-01-01,อำนาจเจริญ,จังหวัดอำนาจเจริญ,male,32222,17.39,Amnat Charoen,True
2023-01-01,บึงกาฬ,จังหวัดบึงกาฬ,male,31648,15.14,buogkan,True
2023-01-01,หนองบัวลำภู,จังหวัดหนองบัวลำภู,male,41910,16.67,Nong Bua Lam Phu,True
2023-01-01,ขอนแก่น,จังหวัดขอนแก่น,male,163550,18.86,Khon Kaen,True
2023-01-01,อุดรธานี,จังหวัดอุดรธานี,male,125343,16.45,Udon Thani,True
2023-01-01,เลย,จังหวัดเลย,male,61994,19.68,Loei,True
